Rk,Player,Nation,Pos,Squad,Age,Born,MP_playingtime,Starts_playingtime,Min_playingtime,Gls_performance,Ast_performance,PK_performance,PKatt_performance,CrdY_performance,CrdR_performance,Gls_per90min,Ast_per90min,G_plus_A_per90min,G_minus_PK_per90min,G_plus_A_minus_PK_per90min,xG_expected,npxG_expected,xA_expected,xG_per90min,xA_per90min,xG_plus_xA_per90min,npxG_per90min,npxG_plus_xA_per90min
133,Steve Clark\Steve-Clark,us USA,GK,Portland,32,1986,24,24,2160,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Aurélien Collin\Aurelien-Collin,fr FRA,DF,Philadelphia,32,1986,6,6,529,0,0,0,0,2,0,0,0,0,0,0,0.7,0.7,0,0.11,0,0.11,0.11,0.11
135,Josué Colmán\Josue-Colman,py PAR,FWMF,Orlando City,20,1998,8,1,160,0,1,0,0,0,0,0,0.56,0.56,0,0.56,0.1,0.1,0.6,0.08,0.34,0.43,0.08,0.43
136,Tomás Conechny\Tomas-Conechny,ar ARG,FWMF,Portland,20,1998,16,2,356,1,2,0,0,2,0,0.25,0.51,0.76,0.25,0.76,1.3,1.3,1.6,0.33,0.39,0.72,0.33,0.72
137,Derek Cornelius\Derek-Cornelius,ca CAN,DF,Vancouver,21,1997,17,16,1425,1,0,0,0,4,0,0.06,0,0.06,0.06,0.06,0.8,0.8,0.2,0.05,0.01,0.06,0.05,0.06
138,Joe Corona\Joe-Corona,us USA,MF,LA Galaxy,28,1990,31,26,2323,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1.3,1.3,1.7,0.05,0.06,0.11,0.05,0.11
139,Carlos Coronel\Carlos-Coronel,br BRA,GK,Philadelphia,22,1996,4,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Warren Creavalle\Warren-Creavalle,us USA,MF,Philadelphia,28,1990,13,5,369,0,1,0,0,0,0,0,0.24,0.24,0,0.24,0,0,0.7,0.01,0.16,0.17,0.01,0.17
141,Maxime Crépeau\Maxime-Crepeau,ca CAN,GK,Vancouver,24,1994,26,26,2340,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Alex Crognale\Alex-Crognale,us USA,DF,Columbus,24,1994,12,9,884,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0.11,0,0.11,0.11,0.11
143,Yohan Croizet\Yohan-Croizet,fr FRA,FWDF,Sporting KC,26,1992,20,12,1092,3,1,0,0,4,0,0.25,0.08,0.33,0.25,0.33,2.2,2.2,0.7,0.18,0.06,0.24,0.18,0.24
144,Cody Cropper\Cody-Cropper,us USA,GK,New England,25,1993,7,7,630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Allan Cruz\Allan-Cruz,cr CRC,MFFW,FC Cincinnati,22,1996,22,21,1734,7,0,0,0,5,0,0.36,0,0.36,0.36,0.36,4.6,4.6,0.9,0.24,0.05,0.29,0.24,0.29
146,Emil Cuello\Emil-Cuello,us USA,MFFW,LA Galaxy,21,1997,9,2,195,0,2,0,0,1,0,0,0.92,0.92,0,0.92,0.2,0.2,0.9,0.12,0.39,0.51,0.12,0.51
147,Harold Cummings\Harold-Cummings,pa PAN,DF,San Jose,26,1992,16,16,1389,0,0,0,0,5,0,0,0,0,0,0,0.1,0.1,0.3,0,0.02,0.02,0,0.02
148,Rashawn Dally\Rashawn-Dally,jm JAM,FW,FC Cincinnati,22,1997,12,8,544,1,0,0,0,0,0,0.17,0,0.17,0.17,0.17,1.1,1.1,0.5,0.18,0.08,0.26,0.18,0.26
149,Mario Daniel Vega\Mario-Daniel-Vega,ar ARG,GK,San Jose,34,1984,34,34,3060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Abu Danladi\Abu-Danladi,gh GHA,FWMF,Minnesota,23,1995,24,4,718,2,2,0,0,3,0,0.25,0.25,0.5,0.25,0.5,2.2,2.2,1.5,0.27,0.19,0.47,0.27,0.47
151,Juan David Cabezas\Juan-David-Cabezas,co COL,MF,Houston,27,1991,15,5,538,1,0,0,0,4,0,0.17,0,0.17,0.17,0.17,0.3,0.3,0,0.05,0.01,0.05,0.05,0.05
152,Sean Davis\Sean-Davis,us USA,MF,NY Red Bulls,25,1993,30,28,2557,0,1,0,0,0,0,0,0.04,0.04,0,0.04,0.6,0.6,1.5,0.02,0.05,0.08,0.02,0.08
153,Alex DeJohn\Alex-DeJohn,us USA,DF,Orlando City,27,1991,6,6,403,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04
154,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,Houston,31,1987,23,23,1991,0,1,0,0,5,0,0,0.05,0.05,0,0.05,0.2,0.2,0.5,0.01,0.02,0.03,0.01,0.03
155,Antonio Delamea Mlinar\Antonio-Delamea-Mlinar,si SVN,DF,New England,27,1991,17,16,1366,2,1,0,0,7,1,0.13,0.07,0.2,0.13,0.2,1.2,1.2,0.1,0.08,0,0.08,0.08,0.08
156,Jordy Delem\Jordy-Delem,mq MTQ,MF,Seattle,25,1993,23,17,1437,0,0,0,0,4,0,0,0,0,0,0,0.4,0.4,0,0.03,0,0.03,0.03,0.03
157,Nick DeLeon\Nick-DeLeon,us USA,MFFW,Toronto FC,28,1990,32,23,1853,6,1,0,0,2,0,0.29,0.05,0.34,0.29,0.34,4.3,4.3,2.6,0.21,0.12,0.33,0.21,0.33
158,Marky Delgado\Marky-Delgado,us USA,MF,Toronto FC,23,1995,30,29,2548,2,5,0,0,4,0,0.07,0.18,0.25,0.07,0.25,2.6,2.6,3.8,0.09,0.13,0.22,0.09,0.22
159,Mathieu Deplagne\Mathieu-Deplagne,fr FRA,DF,FC Cincinnati,27,1991,33,33,2875,1,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,2.4,2.4,1,0.07,0.03,0.11,0.07,0.11
160,Maikel van der Werff\Maikel-van-der-Werff,nl NED,DF,FC Cincinnati,29,1989,11,11,990,0,0,0,0,2,0,0,0,0,0,0,0.9,0.9,0.2,0.08,0.02,0.1,0.08,0.1
161,Tyler Deric\Tyler-Deric,us USA,GK,Houston,30,1988,7,7,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Justin Dhillon\Justin-Dhillon,us USA,FW,Seattle,23,1995,5,3,264,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.5,0.28,0.17,0.45,0.28,0.45
163,Zakaria Diallo\Zakaria-Diallo,fr FRA,DF,Montreal,32,1986,24,23,2036,3,2,0,0,2,1,0.13,0.09,0.22,0.13,0.22,1.8,1.8,0.7,0.08,0.03,0.11,0.08,0.11
164,Luis Díaz\Luis-Diaz,cr CRC,FWMF,Columbus,20,1998,13,9,796,2,3,0,0,1,0,0.23,0.34,0.57,0.23,0.57,0.9,0.9,2.2,0.1,0.25,0.35,0.1,0.35
165,Eric Dick\Eric-Dick,us USA,GK,Sporting KC,24,1994,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Claude Dielna\Claude-Dielna,GPE,DF,Portland,31,1987,15,12,1087,0,0,0,0,3,0,0,0,0,0,0,1,1,0.1,0.09,0.01,0.09,0.09,0.09
167,Adama Diomande\Adama-Diomande,no NOR,FW,Los Angeles FC,28,1990,25,15,1436,8,5,0,0,1,0,0.5,0.31,0.81,0.5,0.81,9.3,9.3,3.3,0.58,0.21,0.79,0.58,0.79
168,Clément Diop\Clement-Diop,sn SEN,GK,Montreal,25,1993,2,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Griffin Dorsey\Griffin-Dorsey,us USA,DF,Toronto FC,19,1999,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Jonathan dos Santos\Jonathan-dos-Santos,mx MEX,MF,LA Galaxy,28,1990,29,29,2542,2,3,1,1,5,0,0.07,0.11,0.18,0.04,0.14,1.2,0.4,3.8,0.04,0.13,0.18,0.01,0.15
171,Hassani Dotson\Hassani-Dotson,us USA,DFMF,Minnesota,21,1997,24,15,1410,4,0,0,0,2,0,0.26,0,0.26,0.26,0.26,0.6,0.6,0.4,0.04,0.02,0.06,0.04,0.06
172,Kyle Duncan\Kyle-Duncan,us USA,DF,NY Red Bulls,21,1997,13,13,1078,1,2,0,0,4,0,0.08,0.17,0.25,0.08,0.25,0.5,0.5,1.2,0.05,0.1,0.14,0.05,0.14
173,Chris Durkin\Chris-Durkin,us USA,MF,D.C. United,18,2000,13,7,640,1,0,0,0,1,0,0.14,0,0.14,0.14,0.14,0.1,0.1,0.3,0.02,0.05,0.06,0.02,0.06
174,Chris Duvall\Chris-Duvall,us USA,DF,Houston,27,1991,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Dom Dwyer\Dom-Dwyer,us USA,FW,Orlando City,28,1990,27,16,1616,7,3,0,0,6,1,0.39,0.17,0.56,0.39,0.56,8.8,8.8,1.4,0.49,0.08,0.57,0.49,0.57
176,Jeremy Ebobisse\Jeremy-Ebobisse,us USA,FW,Portland,21,1997,34,25,2307,11,1,0,0,3,0,0.43,0.04,0.47,0.43,0.47,10.5,10.5,2,0.41,0.08,0.49,0.41,0.49
177,Raheem Edwards\Raheem-Edwards,ca CAN,DF,Chicago,23,1995,4,2,245,1,0,0,0,2,0,0.37,0,0.37,0.37,0.37,0.6,0.6,0.3,0.24,0.09,0.33,0.24,0.33
178,Alberth Elis\Alberth-Elis,hn HON,FWMF,Houston,22,1996,26,22,1923,9,8,2,2,6,1,0.42,0.37,0.8,0.33,0.7,10,8.5,7.1,0.47,0.33,0.8,0.4,0.73
179,Jack Elliott\Jack-Elliott,eng ENG,DF,Philadelphia,23,1995,34,34,3060,2,0,0,0,4,0,0.06,0,0.06,0.06,0.06,2.7,2.7,0.8,0.08,0.02,0.1,0.08,0.1
180,Tsubasa Endoh\Tsubasa-Endoh,jp JPN,FWMF,Toronto FC,25,1993,13,10,873,3,2,0,0,1,0,0.31,0.21,0.52,0.31,0.52,1.7,1.7,1.2,0.18,0.12,0.3,0.18,0.3
181,Marcus Epps\Marcus-Epps,us USA,MFDF,NY Red Bulls,24,1995,3,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04
182,Jon Erice\Jon-Erice,es ESP,MF,Vancouver,32,1986,21,21,1747,0,1,0,0,2,0,0,0.05,0.05,0,0.05,0.2,0.2,0.8,0.01,0.04,0.05,0.01,0.05
183,Magnus Eriksson\Magnus-Eriksson,se SWE,MF,San Jose,28,1990,32,32,2802,6,7,1,1,5,0,0.19,0.22,0.42,0.16,0.39,5.7,4.9,7.7,0.18,0.25,0.43,0.16,0.41
184,Franco Escobar\Franco-Escobar,ar ARG,DF,Atlanta,23,1995,25,22,2013,1,2,0,0,9,0,0.04,0.09,0.13,0.04,0.13,0.8,0.8,1.8,0.04,0.08,0.12,0.04,0.12
185,Cristian Espinoza\Cristian-Espinoza,ar ARG,FWMF,San Jose,23,1995,30,30,2524,2,10,0,0,8,2,0.07,0.36,0.43,0.07,0.43,4.3,4.3,9.9,0.15,0.35,0.5,0.15,0.5
186,Roger Espinoza\Roger-Espinoza,hn HON,MF,Sporting KC,32,1986,16,15,1140,0,1,0,0,5,3,0,0.08,0.08,0,0.08,1.1,1.1,1.4,0.09,0.11,0.2,0.09,0.2
187,Derrick Etienne\Derrick-Etienne,ht HAI,FWMF,NY Red Bulls,22,1996,11,5,467,1,1,0,0,0,0,0.19,0.19,0.39,0.19,0.39,0.8,0.8,0.6,0.16,0.11,0.26,0.16,0.26
188,Derrick Etienne\Derrick-Etienne,ht HAI,FW,FC Cincinnati,22,1996,5,2,220,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.07,0.03,0.1,0.07,0.1
189,Marco Fabián\Marco-Fabian,mx MEX,MFFW,Philadelphia,29,1989,23,15,1246,7,1,2,4,5,1,0.51,0.07,0.58,0.36,0.43,6.9,3.8,1.9,0.5,0.13,0.63,0.28,0.41
190,Fabinho\Fabinho,br BRA,DF,Philadelphia,33,1985,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03
191,Diego Fagúndez\Diego-Fagundez,uy URU,MFFW,New England,23,1995,25,13,1175,2,3,0,1,2,0,0.15,0.23,0.38,0.15,0.38,2.6,1.9,1.7,0.2,0.13,0.33,0.14,0.28
192,Rod Fanni\Rod-Fanni,fr FRA,DF,Montreal,37,1981,3,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.02,0.02,0,0.02
193,Marco Farfan\Marco-Farfan,us USA,DF,Portland,20,1998,3,3,189,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01
194,Andrew Farrell\Andrew-Farrell,us USA,DF,New England,26,1992,29,29,2602,0,1,0,0,7,0,0,0.03,0.03,0,0.03,0,0,0.5,0,0.02,0.02,0,0.02
195,Benny Feilhaber\Benny-Feilhaber,us USA,MF,Colorado,34,1985,9,7,619,2,2,0,0,3,0,0.29,0.29,0.58,0.29,0.58,1.1,1.1,0.7,0.16,0.1,0.26,0.16,0.26
196,Benny Feilhaber\Benny-Feilhaber,us USA,MF,Sporting KC,34,1985,17,13,1100,2,1,0,0,3,0,0.16,0.08,0.25,0.16,0.25,1.6,1.6,1.6,0.13,0.13,0.26,0.13,0.26
197,Felipe\Felipe,br BRA,MF,D.C. United,28,1990,9,9,774,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.4,0.02,0.05,0.07,0.02,0.07
198,Felipe\Felipe,br BRA,MF,Vancouver,28,1990,18,13,1142,1,0,0,0,5,0,0.08,0,0.08,0.08,0.08,1.2,1.2,0.6,0.09,0.05,0.14,0.09,0.14
199,Luis Felipe\Luis-Felipe,br BRA,MF,San Jose,23,1996,3,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Rolf Feltscher\Rolf-Feltscher,ve VEN,DF,LA Galaxy,28,1990,25,25,2178,1,3,0,0,7,0,0.04,0.12,0.17,0.04,0.17,1.8,1.8,3.8,0.08,0.16,0.23,0.08,0.23
201,Gerso Fernandes\Gerso-Fernandes,gw GNB,FWMF,Sporting KC,27,1991,25,20,1745,2,6,0,0,5,0,0.1,0.31,0.41,0.1,0.41,5.4,5.4,4.6,0.28,0.24,0.52,0.28,0.52
202,Brian Fernández\Brian-Fernandez,ar ARG,FW,Portland,24,1994,19,16,1409,11,1,0,0,4,1,0.7,0.06,0.77,0.7,0.77,8.4,8.4,2.5,0.53,0.16,0.7,0.53,0.7
203,Omir Fernandez\Omir-Fernandez,us USA,FWMF,NY Red Bulls,19,1999,18,3,580,2,1,0,0,0,0,0.31,0.16,0.47,0.31,0.47,2.1,2.1,1.1,0.33,0.17,0.5,0.33,0.5
204,Juan Fernando Caicedo\Juan-Fernando-Caicedo,co COL,FW,New England,29,1989,27,13,1073,5,2,0,0,2,0,0.42,0.17,0.59,0.42,0.59,4.9,4.9,0.9,0.41,0.07,0.48,0.41,0.48
205,Jesus Ferreira\Jesus-Ferreira,us USA,FWMF,FC Dallas,18,2000,33,29,2439,8,5,0,0,4,0,0.3,0.18,0.48,0.3,0.48,8.9,8.9,2.5,0.33,0.09,0.42,0.33,0.42
206,Marcelo dos Santos Ferreira\Marcelo-dos-Santos-Ferreira,br BRA,DF,Chicago,29,1989,16,12,1151,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0,0.02,0,0.02,0.02,0.02
207,Carlos Fierro\Carlos-Fierro,mx MEX,FWMF,San Jose,24,1994,7,2,229,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.39,0.01,0.4,0.39,0.4
208,Maynor Figueroa\Maynor-Figueroa,hn HON,DF,Houston,35,1983,25,25,2249,0,1,0,0,6,1,0,0.04,0.04,0,0.04,0.8,0.8,1.2,0.03,0.05,0.08,0.03,0.08
209,Ethan Finlay\Ethan-Finlay,us USA,FWMF,Minnesota,28,1990,33,22,1911,7,2,2,2,3,0,0.33,0.09,0.42,0.24,0.33,7.3,5.8,2.9,0.34,0.14,0.48,0.27,0.41
210,Andrés Flores\Andres-Flores,sv SLV,MF,Portland,28,1990,15,9,778,0,1,0,0,0,0,0,0.12,0.12,0,0.12,0.5,0.5,0.1,0.06,0.01,0.08,0.06,0.08
211,Anthony Fontana\Anthony-Fontana,us USA,MFFW,Philadelphia,19,1999,8,0,127,1,0,0,0,0,0,0.71,0,0.71,0.71,0.71,0.6,0.6,0,0.46,0,0.46,0.46,0.46
212,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Sporting KC,29,1989,13,10,967,0,0,0,0,2,0,0,0,0,0,0,0.4,0.4,0.1,0.04,0.01,0.05,0.04,0.05
213,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus,28,1990,17,16,1382,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.5,0,0.03,0.04,0,0.04
214,Przemysław Frankowski\Przemyslaw-Frankowski,pl POL,FWMF,Chicago,23,1995,31,24,2303,5,7,0,0,3,0,0.2,0.27,0.47,0.2,0.47,6.6,6.6,5.6,0.26,0.22,0.48,0.26,0.48
215,Liam Fraser\Liam-Fraser,ca CAN,MFDF,Toronto FC,20,1998,9,9,810,0,0,0,0,3,0,0,0,0,0,0,0.6,0.6,0.2,0.07,0.03,0.1,0.07,0.1
216,Matt Freese\Matt-Freese,us USA,GK,Philadelphia,20,1998,6,5,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Stefan Frei\Stefan-Frei,ch SUI,GK,Seattle,32,1986,34,34,3060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Alejandro Fuenmayor\Alejandro-Fuenmayor,ve VEN,DF,Houston,22,1996,8,8,698,0,1,0,0,3,0,0,0.13,0.13,0,0.13,0.8,0.8,0,0.1,0,0.1,0.1,0.1
219,Gilbert Fuentes\Gilbert-Fuentes,us USA,FW,San Jose,16,2002,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia,29,1990,34,34,2958,0,1,0,0,2,0,0,0.03,0.03,0,0.03,0.5,0.5,1,0.02,0.03,0.05,0.02,0.05
221,Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MF,Chicago,30,1988,27,25,2006,4,11,1,3,2,1,0.18,0.49,0.67,0.13,0.63,5.6,3.2,6,0.26,0.28,0.55,0.15,0.43
222,Erickson Gallardo\Erickson-Gallardo,ve VEN,MFFW,Toronto FC,25,1993,5,4,241,0,1,0,0,0,0,0,0.37,0.37,0,0.37,0.4,0.4,0.5,0.16,0.21,0.37,0.16,0.37
223,Boniek García\Boniek-Garcia,hn HON,MF,Houston,34,1984,32,30,2577,0,1,0,0,5,0,0,0.03,0.03,0,0.03,0.7,0.7,1.8,0.03,0.06,0.09,0.03,0.09
224,Kevin Garcia\Kevin-Garcia,us USA,DF,Houston,28,1990,12,8,816,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.01,0,0.01,0.01,0.01
225,Greg Garza\Greg-Garza,us USA,DF,FC Cincinnati,27,1991,13,11,908,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0,0.08,0.08,0,0.08
226,Chase Gasper\Chase-Gasper,us USA,DF,Minnesota,23,1996,15,14,1293,0,0,0,0,7,1,0,0,0,0,0,0.3,0.3,0.5,0.02,0.03,0.06,0.02,0.06
227,Carles Gil\Carles-Gil,es ESP,MFFW,New England,26,1992,34,34,3051,10,12,4,5,5,0,0.29,0.35,0.65,0.18,0.53,7.9,4.1,8.5,0.23,0.25,0.48,0.12,0.37
228,Justen Glad\Justen-Glad,us USA,DF,Real Salt Lake,21,1997,23,23,2063,0,0,0,0,2,0,0,0,0,0,0,1.1,1.1,0.2,0.05,0.01,0.06,0.05,0.06
229,Aníbal Godoy\Anibal-Godoy,pa PAN,MF,San Jose,28,1990,15,15,1343,0,1,0,0,8,0,0,0.07,0.07,0,0.07,0.2,0.2,0.9,0.01,0.06,0.07,0.01,0.07
230,Erik Godoy\Erik-Godoy,ar ARG,DF,Vancouver,25,1993,29,28,2597,1,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,0.8,0.8,0.8,0.03,0.03,0.05,0.03,0.05
231,Leandro González Pirez\Leandro-Gonzalez-Pirez,ar ARG,DF,Atlanta,26,1992,31,31,2699,1,0,0,0,11,1,0.03,0,0.03,0.03,0.03,2.2,2.2,0.4,0.07,0.01,0.09,0.07,0.09
232,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,LA Galaxy,30,1988,20,15,1434,1,0,0,0,5,0,0.06,0,0.06,0.06,0.06,0.7,0.7,0.2,0.04,0.01,0.05,0.04,0.05
233,Jesse Gonzalez\Jesse-Gonzalez,mx MEX,GK,FC Dallas,23,1995,32,32,2880,0,0,0,0,5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
234,Omar Gonzalez\Omar-Gonzalez,us USA,DF,Toronto FC,30,1988,14,14,1260,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,0.6,0.6,0.1,0.04,0.01,0.05,0.04,0.05
235,Ján Greguš\Jan-Gregus,sk SVK,MF,Minnesota,28,1991,30,30,2677,1,9,0,0,4,1,0.03,0.3,0.34,0.03,0.34,1.7,1.7,5.4,0.06,0.18,0.24,0.06,0.24
236,Julian Gressel\Julian-Gressel,de GER,DFFW,Atlanta,25,1993,33,31,2686,6,11,0,0,3,0,0.2,0.37,0.57,0.2,0.57,5,5,8.8,0.17,0.29,0.46,0.17,0.46
237,Carlos Gruezo\Carlos-Gruezo,ec ECU,MF,FC Dallas,23,1995,9,9,783,1,0,0,0,1,0,0.11,0,0.11,0.11,0.11,0.7,0.7,0.2,0.08,0.02,0.1,0.08,0.1
238,Felipe Gutiérrez\Felipe-Gutierrez,cl CHI,MF,Sporting KC,28,1990,32,31,2716,12,1,5,6,11,0,0.4,0.03,0.43,0.23,0.27,9.5,5,4.9,0.32,0.16,0.48,0.16,0.33
239,Jeremiah Gutjahr\Jeremiah-Gutjahr,us USA,DF,Chicago,21,1997,8,5,503,0,1,0,0,1,0,0,0.18,0.18,0,0.18,0,0,0.3,0.01,0.07,0.08,0.01,0.08
240,Andrew Gutman\Andrew-Gutman,us USA,DF,FC Cincinnati,22,1996,8,5,483,0,1,0,0,2,0,0,0.19,0.19,0,0.19,0.2,0.2,0.2,0.03,0.03,0.06,0.03,0.06
241,Brad Guzan\Brad-Guzan,us USA,GK,Atlanta,34,1984,34,34,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,David Guzmán\David-Guzman,cr CRC,MF,Portland,28,1990,5,4,348,0,1,0,0,0,0,0,0.26,0.26,0,0.26,0.2,0.2,1.3,0.04,0.33,0.37,0.04,0.37
243,David Guzmán\David-Guzman,cr CRC,MF,Columbus,28,1990,16,13,1137,0,0,0,0,6,0,0,0,0,0,0,0.8,0.8,0.4,0.06,0.04,0.09,0.06,0.09
244,Edwin Gyasi\Edwin-Gyasi,gh GHA,FW,FC Dallas,27,1991,4,1,84,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.03,0.13,0.1,0.13
245,Joe Gyau\Joe-Gyau,us USA,FWMF,FC Cincinnati,26,1992,8,5,461,0,0,0,0,0,1,0,0,0,0,0,0.6,0.6,0.1,0.11,0.01,0.12,0.11,0.12
246,Justin Haak\Justin-Haak,us USA,MF,NYCFC,17,2001,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Nick Hagglund\Nick-Hagglund,us USA,DF,FC Cincinnati,26,1992,22,20,1803,0,0,0,0,2,0,0,0,0,0,0,0.9,0.9,0.1,0.04,0.01,0.05,0.04,0.05
248,Marlon Hairston\Marlon-Hairston,us USA,FW,Houston,24,1994,12,5,412,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.5,0.16,0.12,0.28,0.16,0.28
249,Siad Haji\Siad-Haji,us USA,DFMF,San Jose,19,1999,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Niko Hämäläinen\Niko-Hamalainen,fi FIN,DF,Los Angeles FC,21,1997,3,1,96,0,1,0,0,0,0,0,0.94,0.94,0,0.94,0,0,0,0,0.02,0.02,0,0.02
251,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,28,1990,33,33,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.01,0.01,0,0.01
252,Jordan Hamilton\Jordan-Hamilton,ca CAN,FW,Toronto FC,22,1996,14,7,624,4,0,0,0,0,0,0.58,0,0.58,0.58,0.58,4.1,4.1,0.2,0.59,0.03,0.62,0.59,0.62
253,Jordan Hamilton\Jordan-Hamilton,ca CAN,FW,Columbus,22,1996,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.15,0,0.15,0.15,0.15
254,Niko Hansen\Niko-Hansen,dk DEN,MFDF,Columbus,24,1994,9,2,252,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0.07,0.07,0,0.07
255,Niko Hansen\Niko-Hansen,dk DEN,MFFW,Houston,24,1994,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.14,0,0.14,0.14,0.14
256,Jordan Harvey\Jordan-Harvey,us USA,DF,Los Angeles FC,35,1984,30,28,2359,1,4,0,0,4,0,0.04,0.15,0.19,0.04,0.19,1.1,1.1,2.2,0.04,0.09,0.13,0.04,0.13
257,Nicolas Hasler\Nicolas-Hasler,li LIE,DF,Sporting KC,27,1991,9,7,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.01,0.09,0.1,0.01,0.1
258,Nicolas Hasler\Nicolas-Hasler,li LIE,DF,Chicago,27,1991,3,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0.09,0.03,0.09
259,Jacori Hayes\Jacori-Hayes,us USA,MF,FC Dallas,23,1995,19,8,854,0,2,0,0,1,0,0,0.21,0.21,0,0.21,0.4,0.4,0.4,0.04,0.04,0.08,0.04,0.08
260,Héber\Heber,br BRA,FW,NYCFC,27,1991,22,18,1573,15,3,0,0,1,0,0.86,0.17,1.03,0.86,1.03,9.9,9.9,2,0.6,0.12,0.72,0.6,0.72
261,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,28,1990,33,33,2883,1,0,0,0,5,1,0.03,0,0.03,0.03,0.03,1.5,1.5,0.6,0.05,0.02,0.06,0.05,0.06
262,Doneil Henry\Doneil-Henry,ca CAN,DF,Vancouver,25,1993,25,24,2123,4,0,0,0,3,0,0.17,0,0.17,0.17,0.17,1.1,1.1,0,0.05,0,0.05,0.05,0.05
263,Fabian Herbers\Fabian-Herbers,de GER,MFFW,Chicago,25,1993,17,7,780,3,1,0,0,3,0,0.35,0.12,0.46,0.35,0.46,1.9,1.9,1.1,0.21,0.12,0.34,0.21,0.34
264,Felipe Hernandez\Felipe-Hernandez,us USA,MF,Sporting KC,20,1998,2,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02
265,Aaron Herrera\Aaron-Herrera,us USA,DF,Real Salt Lake,21,1997,32,31,2768,0,3,0,0,7,1,0,0.1,0.1,0,0.1,0.6,0.6,2.3,0.02,0.07,0.09,0.02,0.09
266,Federico Higuaín\Federico-Higuain,ar ARG,MF,Columbus,34,1984,14,13,1129,1,3,0,1,2,0,0.08,0.24,0.32,0.08,0.32,2.1,1.3,2.5,0.17,0.2,0.37,0.11,0.31
